fold,seed,model,d,r2,mae,secs
2018Q2,7,XGBoost,7,0.9412978922079059,0.028735890660767555,1.419691499992041
2018Q2,7,RF,7,0.936492995680026,0.032397163292267,1.5378416669846047
2018Q2,7,ET,7,0.9338000965952034,0.030129648826666695,3.302695708000101
2018Q2,101,CatBoost,7,0.9330347382195047,0.030546475015917507,0.6372877079993486
2018Q2,101,XGBoost,7,0.9387215479849437,0.02992654701229922,1.3972334580030292
2018Q2,101,RF,7,0.936004387812468,0.03248259070003384,1.4896315000078175
2018Q2,101,ET,7,0.9341761603187567,0.030037919940000022,3.196785166976042
2018Q2,2024,CatBoost,7,0.927921215532943,0.030671519168768986,0.6413920419872738
2018Q2,2024,XGBoost,7,0.9402285531488461,0.029214448813278195,1.3370532920234837
2018Q2,2024,RF,7,0.9362913789168179,0.03244635487682942,1.5387890000129119
2018Q2,2024,ET,7,0.93379523515431,0.030117455668000028,3.2530526669870596
2018Q2,13,CatBoost,7,0.9306385210087715,0.030146257632692294,0.6444073749880772
2018Q2,13,XGBoost,7,0.9393271578195823,0.02932737601454258,1.4044318330124952
2018Q2,13,RF,7,0.936138359147185,0.03243037909871682,1.5377328339964151
2018Q2,13,ET,7,0.9339217536143419,0.030161726472000033,3.3060294580063783
2018Q3,42,CatBoost,7,0.9382782221231474,0.03402866447411459,0.6447767089994159
2018Q3,42,XGBoost,7,0.9294225194342317,0.035568658347146995,1.4073079590161797
2018Q3,42,RF,7,0.9347011420603593,0.03220889807044779,1.5319190830050502
2018Q3,42,ET,7,0.9258675725855932,0.03499122128733334,3.167315792001318
2018Q3,7,CatBoost,7,0.937257518346212,0.0340502904449842,0.6478905419935472
2018Q3,7,XGBoost,7,0.923741622506677,0.03722483521354675,1.4073517079814337
2018Q3,7,RF,7,0.934492593326337,0.03213096648206871,1.5647497910249513
2018Q3,7,ET,7,0.9252816666960599,0.035121098748,3.2305415000009816
2018Q3,101,CatBoost,7,0.9354495340455595,0.03438859147113765,0.6395855409791693
2018Q3,101,XGBoost,7,0.9228843499652047,0.03791516006730334,1.3846344999910798
2018Q3,101,RF,7,0.9355275383373858,0.032133944306545044,1.5004389169916976
2018Q3,101,ET,7,0.9259453057723203,0.03502615471733333,3.2222500419884454
2018Q3,2024,CatBoost,7,0.9379742039093819,0.033704996308094676,0.663624083972536
2018Q3,2024,XGBoost,7,0.9282373913116904,0.03645848322964351,1.4221620000025723
2018Q3,2024,RF,7,0.9353488797013388,0.03214693994501543,1.4428019170009065
2018Q3,2024,ET,7,0.9262087461661763,0.034890721729333336,3.0618671250122134
2018Q3,13,CatBoost,7,0.9369181461493671,0.034152174769871126,0.6426068750151899
2018Q3,13,XGBoost,7,0.9255963398306427,0.03678878673246384,1.3998348749883007
2018Q3,13,RF,7,0.9350697213363617,0.0321000306541085,1.4786737080139574
2018Q3,13,ET,7,0.9248649476446879,0.035189528229333335,3.262488874985138
2018Q4,42,CatBoost,7,0.8349787495617822,0.064762719862785,0.6486722919798922
2018Q4,42,XGBoost,7,0.8235315419245657,0.06595228417774042,1.4019716670154594
2018Q4,42,RF,7,0.8303711793358426,0.06563011718060624,1.5389146249799524
2018Q4,42,ET,7,0.8308872458927554,0.06420777704466665,3.2832652920042165
2018Q4,7,CatBoost,7,0.8337148332765081,0.0646776900641448,0.6403730839956552
2018Q4,7,XGBoost,7,0.8228283586316135,0.06606111940180603,1.3706639999873005
2018Q4,7,RF,7,0.8310020380766929,0.06556589808342998,1.4700759160041343
2018Q4,7,ET,7,0.8311345276432855,0.06415456113866666,3.1955103749933187
2018Q4,101,CatBoost,7,0.8343131998574581,0.06499105795038206,0.6435580829856917
2018Q4,101,XGBoost,7,0.8180451921999606,0.06648338969852988,1.372816834016703
2018Q4,101,RF,7,0.8295704990674904,0.06566836975938059,1.440453332994366
2018Q4,101,ET,7,0.8316037893390182,0.06414056203333333,3.113005124992924
2018Q4,2024,CatBoost,7,0.8349420274651953,0.06495212276296308,0.6447836669976823
2018Q4,2024,XGBoost,7,0.823727343962065,0.06585966350800689,1.3636203340138309
2018Q4,2024,RF,7,0.8303822295195483,0.06562991890694454,1.568361499987077
2018Q4,2024,ET,7,0.8314066412464861,0.06417704704933333,3.2879109590139706
2018Q4,13,CatBoost,7,0.8342500356795647,0.06499727113424428,0.6455341250111815
2018Q4,13,XGBoost,7,0.8209014096487084,0.06613384627985779,1.4493860839866102
2018Q4,13,RF,7,0.8304217803242706,0.06563563109769098,1.5051102500001434
2018Q4,13,ET,7,0.8314852500831069,0.06416064275466668,3.252304624998942
2019Q1,42,CatBoost,7,0.9226346896429539,0.04112939535802211,0.6475022090016864
2019Q1,42,XGBoost,7,0.9009691091120136,0.04894011941228708,1.36002108399407
2019Q1,42,RF,7,0.9100659613149411,0.041578294521177346,1.510717791999923
2019Q1,42,ET,7,0.9231110427448194,0.04050927826866667,3.192973666009493
2019Q1,7,CatBoost,7,0.9236015220872418,0.04092182520481709,0.6409488340141252
2019Q1,7,XGBoost,7,0.9017528714957719,0.04847038798655193,1.4528051250090357
2019Q1,7,RF,7,0.9120620827326085,0.04130894768161235,1.4922837500052992
2019Q1,7,ET,7,0.9233057393570031,0.040460109230333316,3.220223291980801
2019Q1,101,CatBoost,7,0.9232705961841838,0.040986788002114825,0.6447000829793978
2019Q1,101,XGBoost,7,0.8994314453545756,0.049567590001357714,1.4010542500182055
2019Q1,101,RF,7,0.9122792354421833,0.0412775141160614,1.472776792012155
2019Q1,101,ET,7,0.9227913219287498,0.040565644768,3.1886191670200787
2019Q1,2024,CatBoost,7,0.923068057607659,0.041128019526938654,0.6464550830132794
2019Q1,2024,XGBoost,7,0.9034337033733244,0.048105533600211144,1.3595237919944339
2019Q1,2024,RF,7,0.9126729766524967,0.041316230367946655,1.4846177919826005
2019Q1,2024,ET,7,0.9226244606390623,0.040573052959999995,3.31276779199834
2019Q1,13,CatBoost,7,0.9227354440392279,0.041093350686232225,0.6414834580209572
2019Q1,13,XGBoost,7,0.9019284414713489,0.04907146489478525,1.4467302089906298
2019Q1,13,RF,7,0.910623855775302,0.04146738490577248,1.4747364579816349
2019Q1,13,ET,7,0.92295483944698,0.04050684233633333,3.2622708340059035
2019Q2,42,CatBoost,7,0.9233870718493766,0.03753034548769769,0.6421013750077691
2019Q2,42,XGBoost,7,0.915221486703424,0.03970510457128477,1.4130160830100067
2019Q2,42,RF,7,0.9153353324736428,0.037341429353629975,1.476007874996867
2019Q2,42,ET,7,0.9184341746166974,0.036643160591333365,3.3397304579848424
2019Q2,7,CatBoost,7,0.9232019379366042,0.037582017832941406,0.6508196250069886
2019Q2,7,XGBoost,7,0.9138461444257755,0.03980848034609572,1.4292792080086656
2019Q2,7,RF,7,0.9151273754255619,0.03739438095704206,1.5093218330002856
2019Q2,7,ET,7,0.9181372215880306,0.03662346943133337,3.269115500006592
2019Q2,101,CatBoost,7,0.9230212479404716,0.03745998442979806,0.6499401250039227
2019Q2,101,XGBoost,7,0.9118291232461934,0.040646858434824934,1.386621459008893
2019Q2,101,RF,7,0.9157188883067513,0.037397888762294704,1.4737564579991158
2019Q2,101,ET,7,0.9182386525688708,0.03665721065000004,3.2584622919966932
2019Q2,2024,CatBoost,7,0.9237796885311327,0.03739266235505967,0.6395854589936789
2019Q2,2024,XGBoost,7,0.9156392618202377,0.03974275075504144,1.455765207996592
2019Q2,2024,RF,7,0.9151493513319806,0.037255358089097676,1.53744587500114
2019Q2,2024,ET,7,0.9191018955260859,0.036637207985333375,3.3788839589979034
2019Q2,13,CatBoost,7,0.9216105765346967,0.03755831913833077,0.6469852500013076
2019Q2,13,XGBoost,7,0.9142513543690944,0.03990222010830657,1.4188418750127312
2019Q2,13,RF,7,0.9148755444825571,0.03734688573429303,1.4833516250073444
2019Q2,13,ET,7,0.9184225962829382,0.036621931196666686,3.239109207992442
2019Q3,42,CatBoost,7,0.9262620155329864,0.03296586725895018,0.6440212499874178
2019Q3,42,XGBoost,7,0.9087635116423798,0.038067811910502916,1.4150748749962077
2019Q3,42,RF,7,0.9284388945800645,0.029432096896125255,1.4913753750151955
2019Q3,42,ET,7,0.923895746173601,0.031045286672000006,3.2946605829929467
2019Q3,7,CatBoost,7,0.9250176581886547,0.03312899313269893,0.6447165419813246
2019Q3,7,XGBoost,7,0.9161104131086555,0.03652047188455693,1.3469750410004053
2019Q3,7,RF,7,0.928287132048836,0.029517645862836978,1.5771986659965478
2019Q3,7,ET,7,0.9240456915201074,0.031050735340000014,3.1706871670030523
2019Q3,101,CatBoost,7,0.925686629178786,0.03291321472602175,0.6421641669876408
2019Q3,101,XGBoost,7,0.9107850403028414,0.03806598250458034,1.4043621250020806
2019Q3,101,RF,7,0.9286215875582579,0.029515300826030304,1.4285643750044983
2019Q3,101,ET,7,0.9234349116295215,0.031058586602666676,3.2085434169857763
