n_pairs,rho,seed,B,mf,eff_rank,redundancy,rule,allcand,best_fixed,gain,mf0.2,mf0.3,mf0.4,mf0.5,mf0.6,mf0.7,mf0.8,mf0.9,mf1.0
5,0.99,0,10,0.6666666666666666,9.557184107646982,0.3628543928235345,0.462645423698387,0.45990295914828394,0.4679833435026859,0.002742464550103074,0.4668707661436604,0.4679833435026859,0.46663377513744686,0.4650115185841943,0.46215091064260583,0.462645423698387,0.4611131665354966,0.4602889977819177,0.45990295914828394
5,0.99,1,10,0.6666666666666666,9.558039246310585,0.36279738357929436,0.45652514200189376,0.45507814485714393,0.4616963206839765,0.0014469971447498287,0.46051755093855806,0.4616963206839765,0.4595712824698792,0.45770039027957754,0.45768962624319354,0.45652514200189376,0.4551140786268877,0.4552534038169608,0.45507814485714393
5,0.99,2,10,0.6666666666666666,9.558149634434354,0.362790024371043,0.45804596922811047,0.45596570187799734,0.4631091710763452,0.0020802673501131297,0.4625189890480129,0.4631091710763452,0.46176454861698935,0.4617055211941057,0.45909430456129907,0.45804596922811047,0.4561588674930601,0.45519470950011565,0.45596570187799734
5,0.99,3,10,0.6666666666666666,9.558924359269575,0.36273837604869497,0.4644027892899726,0.4630796932789555,0.46938558755272164,0.0013230960110170997,0.46929552314704315,0.46938558755272164,0.4679470749490906,0.4662222678193564,0.46503181632245627,0.4644027892899726,0.4629945417091895,0.463470689643527,0.4630796932789555
5,0.99,4,10,0.6666666666666666,9.558053839556168,0.36279641069625546,0.45786970992291287,0.45399407371023215,0.46249585423520656,0.003875636212680722,0.45935313739231365,0.46249585423520656,0.4608159396680833,0.4611816685646033,0.4591676493440552,0.45786970992291287,0.45693786857111285,0.4570540531718139,0.45399407371023215
7,0.3,0,8,0.5333333333333333,12.916178344829788,0.13892144367801407,0.46565618803348785,0.46574101293626935,0.467481798622546,-8.482490278149957e-05,0.4313194342774791,0.4461209490549485,0.4604015651895176,0.46408428196462415,0.46696318676006177,0.46640161064507035,0.467481798622546,0.4656049791845279,0.46574101293626935
7,0.3,1,8,0.5333333333333333,12.926766051704034,0.13821559655306437,0.45805648407558497,0.45880958498619795,0.4605777659298447,-0.0007531009106129805,0.42461457619777154,0.4415285221167924,0.4533116498903993,0.4567419332272098,0.4580295212293247,0.46040787035450037,0.4605777659298447,0.45981162677685783,0.45880958498619795
7,0.3,2,8,0.5333333333333333,12.946727483665383,0.1368848344223078,0.4640186651795808,0.4625293820986309,0.46467512568020775,0.0014892830809498658,0.43100971168677593,0.446216019558346,0.45897341257200097,0.46223891559136554,0.4630873895324097,0.46467512568020775,0.46402668444592055,0.4634750739384441,0.4625293820986309
7,0.3,3,8,0.5333333333333333,12.926915648323423,0.13820562344510512,0.4709646226401577,0.4737552194958815,0.47403855592835964,-0.0027905968557238037,0.43683263585448673,0.4542859528183565,0.46814028884090564,0.46962928159707396,0.47278528219911375,0.47403855592835964,0.47401619462572875,0.4735661384253026,0.4737552194958815
7,0.3,4,8,0.5333333333333333,12.926240529750165,0.13825063134998894,0.46039750790820766,0.46361658033079167,0.46406739207734715,-0.003219072422584013,0.4261445345925632,0.4417836310257409,0.45632829523282226,0.45935413512346424,0.4629664502914377,0.461774096972393,0.46233342292922774,0.46406739207734715,0.46361658033079167
7,0.6,0,8,0.5333333333333333,10.892968755689257,0.2738020829540495,0.4642222599344007,0.4652632378625253,0.46585445585237606,-0.0010409779281246312,0.4430304712513129,0.4515202813824395,0.46165532940782184,0.4631988843859022,0.4655259970999468,0.46565755150538934,0.46585445585237606,0.46535261017591745,0.4652632378625253
7,0.6,1,8,0.5333333333333333,10.90532183051731,0.2729785446321793,0.4582444334528919,0.4578796974347318,0.459232995171178,0.0003647360181601167,0.4343650916420969,0.44389377598538937,0.4544072680290536,0.45551230286059863,0.4578342259074918,0.45835809574184916,0.459232995171178,0.45851371803114727,0.4578796974347318
