ticker,fold,model,M_blocks,d,n_train,n_test,r2,mae,rmse,fit_s
QQQ,2022Q2,Dynamic ET,6,15,30000,15000,0.833246457310004,0.048116360611333266,0.07718324856813484,2.5174511250006617
QQQ,2022Q2,ET-aug,6,15,30000,15000,0.8340742214356596,0.04793460797933326,0.07699144152316174,4.839100667000821
QQQ,2022Q2,ET,6,15,30000,15000,0.8404374086282846,0.045877557076666624,0.07550071412373802,2.8665033750003204
QQQ,2022Q2,RF,6,15,30000,15000,0.7879539808028149,0.053984338645965455,0.08703633214857824,1.591429291998793
QQQ,2022Q2,GBR,6,15,30000,15000,0.7840817468280366,0.0526600122610088,0.08782743472608616,8.64182400000027
QQQ,2022Q2,XGBoost,6,15,30000,15000,0.7906725751178709,0.05285696065143029,0.08647659567887582,2.125155542000357
QQQ,2022Q2,LightGBM,6,15,30000,15000,0.7991864144239811,0.052898931171116007,0.08469973749092645,11.372715875000722
QQQ,2022Q2,CatBoost,6,15,30000,15000,0.8313709261081103,0.046980129533401076,0.07761608742177828,0.8305357079989335
QQQ,2022Q2,SVI,6,15,30000,15000,0.6196965211677465,0.07785889767778371,0.11656030309622514,4.136836207999295
QQQ,2022Q2,Heston,6,15,30000,15000,-0.0002580219733550049,0.11120740644412173,0.18903470354025717,2.438419584001167
QQQ,2022Q3,Dynamic ET,7,15,30000,15000,0.8759349642365478,0.035825014144,0.06430464969935382,2.7720932080010243
QQQ,2022Q3,ET-aug,7,15,30000,15000,0.8721002508370013,0.036434867122000024,0.06529087976733902,5.151833833999262
QQQ,2022Q3,ET,7,15,30000,15000,0.8673723745182692,0.03799449151800002,0.06648668371267083,2.901372124999398
QQQ,2022Q3,RF,7,15,30000,15000,0.8631197284522969,0.03809747797438478,0.06754420638242864,1.5435335829988617
QQQ,2022Q3,GBR,7,15,30000,15000,0.8739166750946297,0.03863856993764652,0.06482559336744094,8.590496707998682
QQQ,2022Q3,XGBoost,7,15,30000,15000,0.8653072458972992,0.03890695214011383,0.06700231230005928,2.056078833000356
QQQ,2022Q3,LightGBM,7,15,30000,15000,0.8619292961081094,0.03853103679705423,0.06783728273626181,11.266201209000428
QQQ,2022Q3,CatBoost,7,15,30000,15000,0.8888237906059692,0.03598240426251337,0.060872845799100385,0.8003876250004396
QQQ,2022Q3,SVI,7,15,30000,15000,0.6804823308379517,0.06762617453129738,0.10319653465852864,3.6826687499997206
QQQ,2022Q3,Heston,7,15,30000,15000,-0.00800068997478598,0.10665353179679374,0.18329393248507078,2.4425299169997743
QQQ,2022Q4,Dynamic ET,7,15,30000,15000,0.9018712217610503,0.03713891364466672,0.06184512052390288,3.0892102500001783
QQQ,2022Q4,ET-aug,7,15,30000,15000,0.9004265569188358,0.03768949641000005,0.062298703216367865,4.821554792000825
QQQ,2022Q4,ET,7,15,30000,15000,0.9012218604348735,0.037843015479333365,0.06204941130538926,2.8931383340004686
QQQ,2022Q4,RF,7,15,30000,15000,0.8941069729746446,0.039210682604118134,0.06424523557482789,1.59820262500034
QQQ,2022Q4,GBR,7,15,30000,15000,0.8921605451729862,0.040582013503920204,0.06483299524581138,8.558075707998796
QQQ,2022Q4,XGBoost,7,15,30000,15000,0.8979394892063053,0.039603098837216064,0.06307192892025211,2.082514166000692
QQQ,2022Q4,LightGBM,7,15,30000,15000,0.894393968866813,0.039976339781799666,0.06415811638895762,11.283793916998548
QQQ,2022Q4,CatBoost,7,15,30000,15000,0.903928839793809,0.03885542449697529,0.06119328420529603,0.8080920840002364
QQQ,2022Q4,SVI,7,15,30000,15000,0.6405888750134064,0.07290790817935063,0.11835946742216168,3.353114749999804
QQQ,2022Q4,Heston,7,15,30000,15000,-7.372446640285801e-05,0.10652993998803414,0.19743459484318832,2.4461549160005234
TSLA,2020Q1,Dynamic ET,7,15,30000,15000,0.19991268882311897,0.21781770548799995,0.28558676120937915,2.7745090830012487
TSLA,2020Q1,ET-aug,7,15,30000,15000,0.1860443937060866,0.2193322029206667,0.2880512334207187,4.611906625001211
TSLA,2020Q1,ET,7,15,30000,15000,0.12241616344166306,0.22904477766466672,0.2990981230371041,2.6828189170009864
TSLA,2020Q1,RF,7,15,30000,15000,0.12494273751867646,0.22982129778299332,0.2986672592098184,1.4395596249996743
TSLA,2020Q1,GBR,7,15,30000,15000,0.13217781034687237,0.2270599629098518,0.29742998901917644,8.332842875001006
TSLA,2020Q1,XGBoost,7,15,30000,15000,0.11273135422243197,0.22604496083732986,0.3007439830035585,2.0985204160006106
TSLA,2020Q1,LightGBM,7,15,30000,15000,0.13612491231345059,0.22545463697695428,0.2967528200904063,11.270589916000972
TSLA,2020Q1,CatBoost,7,15,30000,15000,0.14292584646585949,0.22493100220354578,0.29558240538659464,0.8224425420012267
TSLA,2020Q1,SVI,7,15,30000,15000,0.20687630160264892,0.21266504629145824,0.2843412335301748,5.26404566599922
TSLA,2020Q1,Heston,7,15,30000,15000,-1.7922629189821633,0.42782850171245346,0.5335161055772184,2.441145041000709
TSLA,2020Q2,Dynamic ET,7,15,30000,15000,0.6692676694675699,0.10113717748266673,0.13804794110257562,2.9632261670012667
